value,count,prop,class,col
11,1474245,58.9,Rangeland,green
9,937639,37.46,Snow/Ice,black
1,37407,1.49,Water,blue
8,33806,1.35,Bare ground,burlywood
4,19971,0.8,Flooded vegetation,lightgreen
2,16,0,Trees,darkgreen
5,1,0,Crops,yellow
