value,count,prop,class,col
11,764724,39.79,Rangeland,green
2,689693,35.88,Trees,darkgreen
1,343375,17.86,Water,blue
4,116452,6.06,Flooded vegetation,lightgreen
9,4190,0.22,Snow/Ice,black
8,3326,0.17,Bare ground,burlywood
7,340,0.02,Built Area,red
