value,count,prop,class,col
2,293240,91.92,Trees,darkgreen
11,16602,5.2,Rangeland,green
1,8907,2.79,Water,blue
7,176,0.06,Built Area,red
4,64,0.02,Flooded vegetation,lightgreen
8,9,0,Bare ground,burlywood
9,6,0,Snow/Ice,black
