value,count,prop,class,col
2,471551,86.04,Trees,darkgreen
11,60436,11.03,Rangeland,green
9,6270,1.14,Snow/Ice,black
1,5993,1.09,Water,blue
8,3270,0.6,Bare ground,burlywood
7,311,0.06,Built Area,red
5,176,0.03,Crops,yellow
4,79,0.01,Flooded vegetation,lightgreen
