value,count,prop,class,col
5,45818,68,Crops,yellow
7,14433,21.42,Built Area,red
2,3825,5.68,Trees,darkgreen
1,1330,1.97,Water,blue
11,1315,1.95,Rangeland,green
4,558,0.83,Flooded vegetation,lightgreen
8,76,0.11,Bare ground,burlywood
10,23,0.03,Clouds,grey
