value,count,prop,class,col
2,149982,73.52,Trees,darkgreen
1,29714,14.57,Water,blue
11,23787,11.66,Rangeland,green
7,414,0.2,Built Area,red
4,73,0.04,Flooded vegetation,lightgreen
8,22,0.01,Bare ground,burlywood
