value,count,prop,class,col
2,56175,44.38,Trees,darkgreen
11,47712,37.7,Rangeland,green
4,22480,17.76,Flooded vegetation,lightgreen
1,165,0.13,Water,blue
8,31,0.02,Bare ground,burlywood
9,1,0,Snow/Ice,black
