value,count,prop,class,col
2,1498246,78.7,Trees,darkgreen
11,261268,13.72,Rangeland,green
7,57548,3.02,Built Area,red
1,50714,2.66,Water,blue
5,28024,1.47,Crops,yellow
4,6971,0.37,Flooded vegetation,lightgreen
8,880,0.05,Bare ground,burlywood
