value,count,prop,class,col
2,352387,83.99,Trees,darkgreen
1,36292,8.65,Water,blue
11,20880,4.98,Rangeland,green
4,9264,2.21,Flooded vegetation,lightgreen
9,586,0.14,Snow/Ice,black
7,118,0.03,Built Area,red
8,35,0.01,Bare ground,burlywood
