value,count,prop,class,col
2,308570,83.37,Trees,darkgreen
1,30789,8.32,Water,blue
11,30134,8.14,Rangeland,green
4,623,0.17,Flooded vegetation,lightgreen
8,2,0,Bare ground,burlywood
9,2,0,Snow/Ice,black
