value,count,prop,class,col
2,81949,82.72,Trees,darkgreen
11,10697,10.8,Rangeland,green
1,4925,4.97,Water,blue
7,1372,1.38,Built Area,red
4,53,0.05,Flooded vegetation,lightgreen
5,41,0.04,Crops,yellow
8,27,0.03,Bare ground,burlywood
