value,count,prop,class,col
2,490178,77.59,Trees,darkgreen
1,76147,12.05,Water,blue
11,62244,9.85,Rangeland,green
4,2728,0.43,Flooded vegetation,lightgreen
8,439,0.07,Bare ground,burlywood
7,3,0,Built Area,red
