value,count,prop,class,col
2,353056,74.73,Trees,darkgreen
11,42780,9.05,Rangeland,green
4,39172,8.29,Flooded vegetation,lightgreen
1,27523,5.83,Water,blue
9,6168,1.31,Snow/Ice,black
8,3573,0.76,Bare ground,burlywood
7,97,0.02,Built Area,red
10,84,0.02,Clouds,grey
