value,count,prop,class,col
2,53702,80.93,Trees,darkgreen
11,6343,9.56,Rangeland,green
1,5710,8.6,Water,blue
4,395,0.6,Flooded vegetation,lightgreen
7,199,0.3,Built Area,red
8,9,0.01,Bare ground,burlywood
