value,count,prop,class,col
2,95305,50.64,Trees,darkgreen
5,73735,39.18,Crops,yellow
7,10633,5.65,Built Area,red
11,8142,4.33,Rangeland,green
1,349,0.19,Water,blue
8,31,0.02,Bare ground,burlywood
