value,count,prop,class,col
5,89973,58.79,Crops,yellow
2,28044,18.32,Trees,darkgreen
7,27835,18.19,Built Area,red
11,4991,3.26,Rangeland,green
1,1949,1.27,Water,blue
4,126,0.08,Flooded vegetation,lightgreen
8,114,0.07,Bare ground,burlywood
10,16,0.01,Clouds,grey
