value,count,prop,class,col
2,201279,75.98,Trees,darkgreen
11,58051,21.91,Rangeland,green
1,5313,2.01,Water,blue
4,248,0.09,Flooded vegetation,lightgreen
8,3,0,Bare ground,burlywood
