value,count,prop,class,col
2,335333,55.64,Trees,darkgreen
11,248673,41.26,Rangeland,green
1,13661,2.27,Water,blue
8,2249,0.37,Bare ground,burlywood
5,1120,0.19,Crops,yellow
9,1012,0.17,Snow/Ice,black
4,608,0.1,Flooded vegetation,lightgreen
7,39,0.01,Built Area,red
