value,count,prop,class,col
11,2182471,36.51,Rangeland,green
9,2171233,36.32,Snow/Ice,black
8,1544964,25.84,Bare ground,burlywood
1,68399,1.14,Water,blue
4,10440,0.17,Flooded vegetation,lightgreen
5,345,0.01,Crops,yellow
2,163,0,Trees,darkgreen
7,30,0,Built Area,red
