value,count,prop,class,col
5,1598533,67.87,Crops,yellow
11,656208,27.86,Rangeland,green
7,50168,2.13,Built Area,red
1,49423,2.1,Water,blue
8,675,0.03,Bare ground,burlywood
2,181,0.01,Trees,darkgreen
4,128,0.01,Flooded vegetation,lightgreen
