value,count,prop,class,col
9,5216162,42.78,Snow/Ice,black
11,3794521,31.12,Rangeland,green
8,3158777,25.91,Bare ground,burlywood
1,22234,0.18,Water,blue
4,380,0,Flooded vegetation,lightgreen
5,210,0,Crops,yellow
2,209,0,Trees,darkgreen
