value,count,prop,class,col
2,1956683,81.44,Trees,darkgreen
11,406569,16.92,Rangeland,green
1,26628,1.11,Water,blue
8,4383,0.18,Bare ground,burlywood
5,4135,0.17,Crops,yellow
7,3917,0.16,Built Area,red
4,415,0.02,Flooded vegetation,lightgreen
