value,count,prop,class,col
2,115742,41.7,Trees,darkgreen
11,65743,23.69,Rangeland,green
7,59046,21.28,Built Area,red
1,32207,11.61,Water,blue
8,2388,0.86,Bare ground,burlywood
4,2265,0.82,Flooded vegetation,lightgreen
5,135,0.05,Crops,yellow
