value,count,prop,class,col
2,115319,79.14,Trees,darkgreen
11,10995,7.55,Rangeland,green
1,10854,7.45,Water,blue
7,7155,4.91,Built Area,red
4,1094,0.75,Flooded vegetation,lightgreen
8,155,0.11,Bare ground,burlywood
5,139,0.1,Crops,yellow
