value,count,prop,class,col
5,356712,70.34,Crops,yellow
11,124179,24.49,Rangeland,green
2,13020,2.57,Trees,darkgreen
4,6975,1.38,Flooded vegetation,lightgreen
7,3160,0.62,Built Area,red
1,3046,0.6,Water,blue
8,43,0.01,Bare ground,burlywood
