value,count,prop,class,col
4,462646,52.22,Flooded vegetation,lightgreen
2,180230,20.34,Trees,darkgreen
11,178545,20.15,Rangeland,green
1,50186,5.66,Water,blue
9,13860,1.56,Snow/Ice,black
8,404,0.05,Bare ground,burlywood
7,82,0.01,Built Area,red
5,4,0,Crops,yellow
