value,count,prop,class,col
5,292611,64.56,Crops,yellow
11,84449,18.63,Rangeland,green
2,49913,11.01,Trees,darkgreen
1,18702,4.13,Water,blue
4,5084,1.12,Flooded vegetation,lightgreen
7,1882,0.42,Built Area,red
8,584,0.13,Bare ground,burlywood
9,4,0,Snow/Ice,black
