value,count,prop,class,col
2,622566,64.84,Trees,darkgreen
11,179597,18.71,Rangeland,green
9,82975,8.64,Snow/Ice,black
1,40931,4.26,Water,blue
8,19822,2.06,Bare ground,burlywood
5,7881,0.82,Crops,yellow
7,5471,0.57,Built Area,red
4,853,0.09,Flooded vegetation,lightgreen
10,6,0,Clouds,grey
