value,count,prop,class,col
11,959941,59.68,Rangeland,green
1,331366,20.6,Water,blue
9,192570,11.97,Snow/Ice,black
4,78332,4.87,Flooded vegetation,lightgreen
2,46113,2.87,Trees,darkgreen
8,231,0.01,Bare ground,burlywood
