value,count,prop,class,col
2,465880,86.12,Trees,darkgreen
1,60775,11.23,Water,blue
11,12706,2.35,Rangeland,green
7,978,0.18,Built Area,red
4,621,0.11,Flooded vegetation,lightgreen
8,1,0,Bare ground,burlywood
