value,count,prop,class,col
2,190580,78.07,Trees,darkgreen
11,36013,14.75,Rangeland,green
5,11790,4.83,Crops,yellow
7,3615,1.48,Built Area,red
1,2107,0.86,Water,blue
4,12,0,Flooded vegetation,lightgreen
