value,count,prop,class,col
2,694547,43.18,Trees,darkgreen
4,371228,23.08,Flooded vegetation,lightgreen
1,284838,17.71,Water,blue
11,236527,14.7,Rangeland,green
9,13625,0.85,Snow/Ice,black
8,7778,0.48,Bare ground,burlywood
