value,count,prop,class,col
11,1644055,74.48,Rangeland,green
1,252953,11.46,Water,blue
9,250504,11.35,Snow/Ice,black
4,47777,2.16,Flooded vegetation,lightgreen
8,8418,0.38,Bare ground,burlywood
2,3690,0.17,Trees,darkgreen
