value,count,prop,class,col
2,1158585,56.31,Trees,darkgreen
11,819901,39.85,Rangeland,green
1,69989,3.4,Water,blue
4,8941,0.43,Flooded vegetation,lightgreen
8,250,0.01,Bare ground,burlywood
5,1,0,Crops,yellow
