value,count,prop,class,col
2,117120,57.2,Trees,darkgreen
11,66963,32.7,Rangeland,green
1,20564,10.04,Water,blue
4,101,0.05,Flooded vegetation,lightgreen
8,2,0,Bare ground,burlywood
