value,count,prop,class,col
2,267775,90.87,Trees,darkgreen
11,18509,6.28,Rangeland,green
1,6206,2.11,Water,blue
5,1384,0.47,Crops,yellow
4,440,0.15,Flooded vegetation,lightgreen
7,355,0.12,Built Area,red
8,9,0,Bare ground,burlywood
