value,count,prop,class,col
2,457205,83.95,Trees,darkgreen
11,63053,11.58,Rangeland,green
5,14132,2.59,Crops,yellow
7,4982,0.91,Built Area,red
1,4759,0.87,Water,blue
8,500,0.09,Bare ground,burlywood
4,14,0,Flooded vegetation,lightgreen
