value,count,prop,class,col
11,766807,40.32,Rangeland,green
8,764283,40.19,Bare ground,burlywood
9,361617,19.01,Snow/Ice,black
1,7618,0.4,Water,blue
4,1499,0.08,Flooded vegetation,lightgreen
5,9,0,Crops,yellow
