value,count,prop,class,col
2,434464,58.89,Trees,darkgreen
11,293123,39.74,Rangeland,green
1,6755,0.92,Water,blue
4,3340,0.45,Flooded vegetation,lightgreen
8,12,0,Bare ground,burlywood
