value,count,prop,class,col
5,194143,66.7,Crops,yellow
11,94403,32.43,Rangeland,green
1,1148,0.39,Water,blue
7,988,0.34,Built Area,red
2,235,0.08,Trees,darkgreen
8,157,0.05,Bare ground,burlywood
4,5,0,Flooded vegetation,lightgreen
