value,count,prop,class,col
5,246752,59.6,Crops,yellow
11,110960,26.8,Rangeland,green
4,32503,7.85,Flooded vegetation,lightgreen
2,12837,3.1,Trees,darkgreen
1,8402,2.03,Water,blue
7,2451,0.59,Built Area,red
8,82,0.02,Bare ground,burlywood
