value,count,prop,class,col
2,1282270,52.39,Trees,darkgreen
5,707355,28.9,Crops,yellow
11,427931,17.48,Rangeland,green
7,18415,0.75,Built Area,red
1,8702,0.36,Water,blue
8,1848,0.08,Bare ground,burlywood
4,962,0.04,Flooded vegetation,lightgreen
9,1,0,Snow/Ice,black
