value,count,prop,class,col
2,146216,73.41,Trees,darkgreen
11,31764,15.95,Rangeland,green
1,19713,9.9,Water,blue
4,887,0.45,Flooded vegetation,lightgreen
7,580,0.29,Built Area,red
8,19,0.01,Bare ground,burlywood
