value,count,prop,class,col
2,507920,79.2,Trees,darkgreen
1,92929,14.49,Water,blue
11,30805,4.8,Rangeland,green
4,7966,1.24,Flooded vegetation,lightgreen
7,755,0.12,Built Area,red
8,707,0.11,Bare ground,burlywood
9,130,0.02,Snow/Ice,black
5,129,0.02,Crops,yellow
