value,count,prop,class,col
2,289111,72.22,Trees,darkgreen
11,76700,19.16,Rangeland,green
1,19415,4.85,Water,blue
4,14589,3.64,Flooded vegetation,lightgreen
8,369,0.09,Bare ground,burlywood
7,100,0.02,Built Area,red
9,31,0.01,Snow/Ice,black
5,3,0,Crops,yellow
