value,count,prop,class,col
2,164730,47.8,Trees,darkgreen
11,77190,22.4,Rangeland,green
4,70172,20.36,Flooded vegetation,lightgreen
1,30335,8.8,Water,blue
7,1896,0.55,Built Area,red
5,186,0.05,Crops,yellow
8,82,0.02,Bare ground,burlywood
