value,count,prop,class,col
5,1272881,53.36,Crops,yellow
2,595325,24.95,Trees,darkgreen
11,411367,17.24,Rangeland,green
7,93944,3.94,Built Area,red
1,8946,0.37,Water,blue
8,2329,0.1,Bare ground,burlywood
4,837,0.04,Flooded vegetation,lightgreen
