value,count,prop,class,col
11,262277,49.54,Rangeland,green
2,244634,46.21,Trees,darkgreen
1,10340,1.95,Water,blue
8,5780,1.09,Bare ground,burlywood
4,5182,0.98,Flooded vegetation,lightgreen
9,1179,0.22,Snow/Ice,black
7,51,0.01,Built Area,red
