value,count,prop,class,col
11,158598,34.54,Rangeland,green
4,140952,30.7,Flooded vegetation,lightgreen
2,115400,25.14,Trees,darkgreen
1,44152,9.62,Water,blue
9,9,0,Snow/Ice,black
8,2,0,Bare ground,burlywood
