value,count,prop,class,col
5,246441,84.08,Crops,yellow
2,41915,14.3,Trees,darkgreen
7,3462,1.18,Built Area,red
11,675,0.23,Rangeland,green
1,544,0.19,Water,blue
8,65,0.02,Bare ground,burlywood
