value,count,prop,class,col
2,1202000,62.04,Trees,darkgreen
11,245435,12.67,Rangeland,green
5,195706,10.1,Crops,yellow
4,167689,8.66,Flooded vegetation,lightgreen
7,64424,3.33,Built Area,red
1,60233,3.11,Water,blue
8,1915,0.1,Bare ground,burlywood
