value,count,prop,class,col
2,111838,93.5,Trees,darkgreen
1,7083,5.92,Water,blue
11,517,0.43,Rangeland,green
4,124,0.1,Flooded vegetation,lightgreen
7,45,0.04,Built Area,red
8,4,0,Bare ground,burlywood
