value,count,prop,class,col
11,1513350,46.41,Rangeland,green
9,1198750,36.77,Snow/Ice,black
8,358067,10.98,Bare ground,burlywood
4,134452,4.12,Flooded vegetation,lightgreen
1,55795,1.71,Water,blue
5,85,0,Crops,yellow
2,56,0,Trees,darkgreen
