value,count,prop,class,col
11,264882,47.79,Rangeland,green
2,190589,34.39,Trees,darkgreen
4,72615,13.1,Flooded vegetation,lightgreen
1,26098,4.71,Water,blue
8,59,0.01,Bare ground,burlywood
7,32,0.01,Built Area,red
