value,count,prop,class,col
2,154784,68.45,Trees,darkgreen
11,59347,26.25,Rangeland,green
1,4886,2.16,Water,blue
4,3659,1.62,Flooded vegetation,lightgreen
5,3370,1.49,Crops,yellow
7,68,0.03,Built Area,red
8,7,0,Bare ground,burlywood
