value,count,prop,class,col
9,1284229,48.53,Snow/Ice,black
11,861971,32.58,Rangeland,green
8,406039,15.35,Bare ground,burlywood
1,87771,3.32,Water,blue
4,5897,0.22,Flooded vegetation,lightgreen
7,98,0,Built Area,red
2,6,0,Trees,darkgreen
