value,count,prop,class,col
2,158828,69.6,Trees,darkgreen
9,41067,18,Snow/Ice,black
11,21920,9.61,Rangeland,green
8,3557,1.56,Bare ground,burlywood
1,2308,1.01,Water,blue
4,457,0.2,Flooded vegetation,lightgreen
5,25,0.01,Crops,yellow
7,23,0.01,Built Area,red
