value,count,prop,class,col
2,189166,64.61,Trees,darkgreen
11,67586,23.09,Rangeland,green
8,25894,8.84,Bare ground,burlywood
9,6294,2.15,Snow/Ice,black
7,1679,0.57,Built Area,red
1,1582,0.54,Water,blue
5,550,0.19,Crops,yellow
4,14,0,Flooded vegetation,lightgreen
10,1,0,Clouds,grey
