value,count,prop,class,col
2,235459,43,Trees,darkgreen
11,216268,39.5,Rangeland,green
4,81224,14.83,Flooded vegetation,lightgreen
1,13661,2.5,Water,blue
8,735,0.13,Bare ground,burlywood
7,183,0.03,Built Area,red
