value,count,prop,class,col
11,2060257,60.14,Rangeland,green
1,666825,19.46,Water,blue
4,415438,12.13,Flooded vegetation,lightgreen
2,247838,7.23,Trees,darkgreen
9,33099,0.97,Snow/Ice,black
8,2248,0.07,Bare ground,burlywood
7,87,0,Built Area,red
5,18,0,Crops,yellow
