value,count,prop,class,col
2,388778,86.42,Trees,darkgreen
11,50910,11.32,Rangeland,green
1,10105,2.25,Water,blue
4,81,0.02,Flooded vegetation,lightgreen
9,4,0,Snow/Ice,black
