value,count,prop,class,col
2,42710,79.77,Trees,darkgreen
11,8987,16.79,Rangeland,green
1,1279,2.39,Water,blue
7,358,0.67,Built Area,red
4,193,0.36,Flooded vegetation,lightgreen
8,13,0.02,Bare ground,burlywood
