value,count,prop,class,col
2,273222,78.37,Trees,darkgreen
1,59027,16.93,Water,blue
11,12808,3.67,Rangeland,green
4,2652,0.76,Flooded vegetation,lightgreen
7,366,0.1,Built Area,red
8,328,0.09,Bare ground,burlywood
9,249,0.07,Snow/Ice,black
