value,count,prop,class,col
11,1484820,48.38,Rangeland,green
2,781954,25.48,Trees,darkgreen
1,682887,22.25,Water,blue
4,90084,2.94,Flooded vegetation,lightgreen
9,26219,0.85,Snow/Ice,black
7,1912,0.06,Built Area,red
8,1263,0.04,Bare ground,burlywood
5,7,0,Crops,yellow
